股票代码,页码,标题,时间
300001,2,最近看到两次集合竞价跌停了，是为了告诉我们股价由你们操纵吗？,04-01 08:28
300001,2,A股上市公司已披露年报业绩概况,04-01 08:42
300001,2,可以进吧,04-01 02:30
300001,2,中标如中毒,04-01 06:51
300001,2,这个目前比便宜多了,04-01 06:43
300001,2,对于该股长期在竞价9.15到9.20期间跌停恐吓散户，虚假交易，故意控价行为，已,04-01 04:02
300001,2,2月10号到现在大概中了19亿的标，意义不大，都是国内的，等来个10亿的海外订单,04-01 06:28
300001,2,请大家都问问特锐德公司，公司只发布预中标，从不发布预中标已中标，是不是预中标就是,04-01 06:20
300001,2,三个点没走可惜了,04-01 06:04
300001,2,“创业板第一股”特锐德冲击港股,03-06 07:07
300001,2,我被骗了唉,04-01 01:56
300001,2,李莲英的孙子今天又在集合竞价打跌停板了。,04-01 09:21
300001,2,集合竞价打跌停板的你有种出来露个脸，给你祖宗烧个香。,04-01 03:03
300001,2,少赚了的…………建议调仓换股…………,04-01 02:33
300001,2,买买买买定离手哈哈,04-01 02:10
300001,2,特锐德：高增长受益于抢装潮 重金打造的特来电地位尴尬,04-01 11:02
300001,2,开始抽风,04-01 01:28
300001,2,78股连续5日或5日以上获融资净买入,04-01 11:39
300001,2,融资盘太多了…………谨慎操作……………按目前的股价，比较理想的融资额应该在12～,04-01 10:03
300001,2,大盘反弹上去了，指数可以上4000，4100，4200等等，该股却在压盘，砸盘！,04-01 10:36
300001,2,兄弟你die了么，大盘小跌你大跌，大盘大涨你跳水,04-01 10:31
300001,2,垃圾还是垃圾,04-01 10:30
300001,2,那个啥瞎搞了，有本事别撤，撤了你,04-01 09:18
300001,2,大概率又是空欢喜一场,04-01 09:24
300001,2,集合竞价打跌停板的，,04-01 09:20
300001,2,的女子今天又在集合竞价打跌停板了。,04-01 09:22
300001,2,清一半，开盘就下来,04-01 09:22
300001,2,撤单的，呀。,04-01 09:20
300001,2,都不知道你们怕什么这位置就是最好的上车点位,03-31 07:57
300001,2,-20你牛,04-01 09:18
300001,2,跌停了,04-01 09:18
300001,2,【特锐德标讯】中广核新能源2026年度箱变设备框架采购1/2/3/4/5标段,03-31 08:48
300001,2,特锐德：融资净买入409万元，融资余额15.93亿元,04-01 09:02
300001,2,祝贺特锐德过前高32.19元！,03-06 09:53
300001,2,十年新建铁路3.5万公里！铁路基建多股涨停 融资客抢筹股曝光,03-31 12:04
300001,2,少碰青岛企业,03-31 10:43
300001,2,香港上市之前，股票价格只跌不涨,03-31 10:39
300001,2,天天中标，天天跌，希望以后千万别在中了,03-31 11:02
300001,2,果然还是每次中标都下跌,03-31 03:31
300001,2,【中标信息】中广核新能源2026年度箱变设备框架采购第一至第五标段预计中标2.5,03-31 05:35
300001,2,继续加一点,03-31 01:49
300001,2,为了港股上市不择手段砸盘。控价！不可能二级市场操盘没有联系！举报到证监会！等着人,03-31 01:27
300001,2,不爆仓天理难容,03-31 03:05
300001,2,还有谁对特锐德情有独钟？,03-30 11:35
300001,2,33的时候我都没走，反而继续加仓。主力尽管洗，现在这个价位我更不可能卖。年底见，,03-31 10:51
300001,2,特拉几,03-31 01:26
300001,2,早点退市吧哥们,03-31 01:14
300001,2,特锐德有高铁概念啊…,03-31 10:52
300001,2,港股没机构买单的，从33.75到现在，已经跌没20%了。基本面太差，风险控制能力,03-31 11:02
300001,2,玩意,03-31 10:59
